holiday,workingday,weather,temp,humidity,windspeed,month,hours,week,day
0,1,1,26.24,33,16.9979,6,22,Thursday,Weekend
0,1,1,25.42,35,15.0013,6,23,Thursday,Weekend
0,1,1,25.42,38,19.0012,6,0,Friday,Weekend
0,1,1,24.6,38,23.9994,6,1,Friday,Weekend
0,1,1,22.96,43,15.0013,6,2,Friday,Weekend
0,1,1,22.14,49,15.0013,6,3,Friday,Weekend
0,1,1,21.32,48,22.0028,6,4,Friday,Weekend
0,1,1,21.32,48,23.9994,6,5,Friday,Weekend
0,1,1,22.14,45,19.9995,6,6,Friday,Weekend
0,1,1,22.14,45,16.9979,6,7,Friday,Weekend
0,1,2,22.96,43,22.0028,6,8,Friday,Weekend
0,1,1,23.78,40,11.0014,6,9,Friday,Weekend
0,1,1,25.42,33,16.9979,6,10,Friday,Weekend
0,1,1,26.24,31,22.0028,6,11,Friday,Weekend
0,1,1,27.06,27,19.0012,6,12,Friday,Weekend
0,1,1,27.88,26,16.9979,6,13,Friday,Weekend
0,1,1,28.7,28,19.0012,6,14,Friday,Weekend
0,1,1,28.7,28,19.0012,6,15,Friday,Weekend
0,1,1,29.52,26,22.0028,6,16,Friday,Weekend
0,1,1,29.52,25,19.0012,6,17,Friday,Weekend
0,1,1,28.7,24,19.9995,6,18,Friday,Weekend
0,1,1,27.88,26,19.0012,6,19,Friday,Weekend
0,1,1,26.24,29,11.0014,6,20,Friday,Weekend
0,1,1,26.24,29,7.0015,6,21,Friday,Weekend
0,1,1,25.42,35,0.0,6,22,Friday,Weekend
0,1,1,23.78,46,7.0015,6,23,Friday,Weekend
0,0,1,22.96,52,0.0,6,0,Saturday,Weekend
0,0,1,22.14,64,7.0015,6,1,Saturday,Weekend
0,0,1,22.14,56,12.998,6,2,Saturday,Weekend
0,0,1,21.32,59,7.0015,6,3,Saturday,Weekend
0,0,1,21.32,59,6.0032,6,4,Saturday,Weekend
0,0,1,20.5,64,0.0,6,5,Saturday,Weekend
0,0,1,22.14,60,0.0,6,6,Saturday,Weekend
0,0,1,22.96,56,0.0,6,7,Saturday,Weekend
0,0,1,24.6,46,6.0032,6,8,Saturday,Weekend
0,0,1,25.42,43,8.9981,6,9,Saturday,Weekend
0,0,1,26.24,38,7.0015,6,10,Saturday,Weekend
0,0,1,27.06,36,8.9981,6,11,Saturday,Weekend
0,0,1,28.7,32,11.0014,6,12,Saturday,Weekend
0,0,1,30.34,28,8.9981,6,13,Saturday,Weekend
0,0,1,30.34,33,15.0013,6,14,Saturday,Weekend
0,0,2,30.34,27,27.9993,6,15,Saturday,Weekend
0,0,2,29.52,30,8.9981,6,16,Saturday,Weekend
0,0,2,29.52,34,16.9979,6,17,Saturday,Weekend
0,0,2,30.34,30,11.0014,6,18,Saturday,Weekend
0,0,2,28.7,39,6.0032,6,19,Saturday,Weekend
0,0,2,28.7,48,6.0032,6,20,Saturday,Weekend
0,0,2,27.06,47,7.0015,6,21,Saturday,Weekend
0,0,1,26.24,57,15.0013,6,22,Saturday,Weekend
0,0,2,26.24,57,0.0,6,23,Saturday,Weekend
0,0,1,26.24,57,6.0032,6,0,Sunday,Weekend
0,0,2,26.24,61,11.0014,6,1,Sunday,Weekend
0,0,2,26.24,61,11.0014,6,2,Sunday,Weekend
0,0,2,25.42,65,11.0014,6,3,Sunday,Weekend
0,0,2,25.42,65,11.0014,6,4,Sunday,Weekend
0,0,2,25.42,61,8.9981,6,5,Sunday,Weekend
0,0,2,25.42,61,7.0015,6,6,Sunday,Weekend
0,0,2,24.6,73,16.9979,6,7,Sunday,Weekend
0,0,2,24.6,73,16.9979,6,8,Sunday,Weekend
0,0,2,24.6,78,12.998,6,9,Sunday,Weekend
0,0,2,25.42,73,6.0032,6,10,Sunday,Weekend
0,0,2,26.24,69,7.0015,6,11,Sunday,Weekend
0,0,2,26.24,69,7.0015,6,12,Sunday,Weekend
0,0,1,27.06,65,7.0015,6,13,Sunday,Weekend
0,0,1,28.7,58,11.0014,6,14,Sunday,Weekend
0,0,1,28.7,54,0.0,6,15,Sunday,Weekend
0,0,1,29.52,51,6.0032,6,16,Sunday,Weekend
0,0,1,30.34,51,0.0,6,17,Sunday,Weekend
0,0,1,28.7,58,7.0015,6,18,Sunday,Weekend
0,0,1,27.88,65,11.0014,6,19,Sunday,Weekend
0,0,1,27.06,69,12.998,6,20,Sunday,Weekend
0,0,1,26.24,73,11.0014,6,21,Sunday,Weekend
0,0,1,26.24,78,15.0013,6,22,Sunday,Weekend
0,0,1,25.42,78,8.9981,6,23,Sunday,Weekend
0,1,1,25.42,78,8.9981,6,0,Monday,Weekend
0,1,1,24.6,83,8.9981,6,1,Monday,Weekend
0,1,1,23.78,88,7.0015,6,2,Monday,Weekend
0,1,1,23.78,88,0.0,6,3,Monday,Weekend
0,1,1,22.96,94,7.0015,6,4,Monday,Weekend
0,1,1,22.96,88,6.0032,6,5,Monday,Weekend
0,1,1,23.78,88,0.0,6,6,Monday,Weekend
0,1,1,25.42,78,7.0015,6,7,Monday,Weekend
0,1,1,26.24,73,6.0032,6,8,Monday,Weekend
0,1,1,28.7,58,11.0014,6,9,Monday,Weekend
0,1,1,29.52,51,15.0013,6,10,Monday,Weekend
0,1,1,30.34,42,8.9981,6,11,Monday,Weekend
0,1,1,31.16,37,11.0014,6,12,Monday,Weekend
0,1,1,31.98,35,0.0,6,13,Monday,Weekend
0,1,1,31.98,31,8.9981,6,14,Monday,Weekend
0,1,1,32.8,29,12.998,6,15,Monday,Weekend
0,1,1,31.16,33,8.9981,6,16,Monday,Weekend
0,1,1,31.98,33,19.0012,6,17,Monday,Weekend
0,1,1,31.16,31,8.9981,6,18,Monday,Weekend
0,1,1,29.52,54,12.998,6,19,Monday,Weekend
0,1,1,27.88,61,8.9981,6,20,Monday,Weekend
0,1,1,27.06,57,6.0032,6,21,Monday,Weekend
0,1,1,27.06,61,6.0032,6,22,Monday,Weekend
0,1,1,26.24,69,6.0032,6,23,Monday,Weekend
0,1,1,26.24,65,6.0032,6,0,Tuesday,Weekend
0,1,1,25.42,69,8.9981,6,1,Tuesday,Weekend
0,1,1,24.6,73,6.0032,6,2,Tuesday,Weekend
0,1,1,24.6,73,6.0032,6,3,Tuesday,Weekend
0,1,1,23.78,83,8.9981,6,4,Tuesday,Weekend
0,1,1,23.78,88,11.0014,6,5,Tuesday,Weekend
0,1,1,24.6,78,8.9981,6,6,Tuesday,Weekend
0,1,2,26.24,69,12.998,6,7,Tuesday,Weekend
0,1,2,27.88,61,8.9981,6,8,Tuesday,Weekend
0,1,2,29.52,58,15.0013,6,9,Tuesday,Weekend
0,1,2,31.16,48,12.998,6,10,Tuesday,Weekend
0,1,2,31.16,52,16.9979,6,11,Tuesday,Weekend
0,1,2,32.8,46,19.0012,6,12,Tuesday,Weekend
0,1,2,32.8,43,16.9979,6,13,Tuesday,Weekend
0,1,2,32.8,43,19.0012,6,14,Tuesday,Weekend
0,1,2,33.62,41,22.0028,6,15,Tuesday,Weekend
0,1,1,32.8,38,15.0013,6,16,Tuesday,Weekend
0,1,1,32.8,43,16.9979,6,17,Tuesday,Weekend
0,1,1,31.98,46,19.0012,6,18,Tuesday,Weekend
0,1,1,31.16,48,16.9979,6,19,Tuesday,Weekend
0,1,1,30.34,56,8.9981,6,20,Tuesday,Weekend
0,1,1,29.52,70,8.9981,6,21,Tuesday,Weekend
0,1,1,28.7,65,8.9981,6,22,Tuesday,Weekend
0,1,1,27.88,79,7.0015,6,23,Tuesday,Weekend
0,1,1,27.06,89,8.9981,6,0,Wednesday,Weekend
0,1,1,27.06,78,0.0,6,1,Wednesday,Weekend
0,1,1,26.24,89,6.0032,6,2,Wednesday,Weekend
0,1,1,26.24,89,6.0032,6,3,Wednesday,Weekend
0,1,1,25.42,83,0.0,6,4,Wednesday,Weekend
0,1,1,25.42,88,0.0,6,5,Wednesday,Weekend
0,1,1,26.24,89,8.9981,6,6,Wednesday,Weekend
0,1,1,27.06,74,7.0015,6,7,Wednesday,Weekend
0,1,1,31.16,58,11.0014,6,8,Wednesday,Weekend
0,1,1,31.16,58,11.0014,6,9,Wednesday,Weekend
0,1,1,33.62,43,15.0013,6,10,Wednesday,Weekend
0,1,1,34.44,41,12.998,6,11,Wednesday,Weekend
0,1,1,36.08,42,8.9981,6,12,Wednesday,Weekend
0,1,1,36.9,42,0.0,6,13,Wednesday,Weekend
0,1,1,37.72,40,16.9979,6,14,Wednesday,Weekend
0,1,1,37.72,40,11.0014,6,15,Wednesday,Weekend
0,1,1,37.72,40,15.0013,6,16,Wednesday,Weekend
0,1,1,37.72,35,15.0013,6,17,Wednesday,Weekend
0,1,1,36.9,37,15.0013,6,18,Wednesday,Weekend
0,1,1,33.62,59,8.9981,6,19,Wednesday,Weekend
0,1,1,32.8,63,8.9981,6,20,Wednesday,Weekend
0,1,1,32.8,66,8.9981,6,21,Wednesday,Weekend
0,1,1,31.16,75,11.0014,6,22,Wednesday,Weekend
0,1,1,31.16,75,12.998,6,23,Wednesday,Weekend
0,1,2,30.34,79,8.9981,6,0,Thursday,Weekend
0,1,1,30.34,79,7.0015,6,1,Thursday,Weekend
0,1,2,29.52,84,11.0014,6,2,Thursday,Weekend
0,1,2,29.52,84,7.0015,6,3,Thursday,Weekend
0,1,2,29.52,79,6.0032,6,4,Thursday,Weekend
0,1,2,28.7,84,0.0,6,5,Thursday,Weekend
0,1,2,29.52,84,6.0032,6,6,Thursday,Weekend
0,1,2,29.52,79,8.9981,6,7,Thursday,Weekend
0,1,2,31.16,70,7.0015,6,8,Thursday,Weekend
0,1,1,34.44,49,0.0,6,9,Thursday,Weekend
0,1,1,35.26,50,19.0012,6,10,Thursday,Weekend
0,1,1,36.9,42,15.0013,6,11,Thursday,Weekend
0,1,1,37.72,35,12.998,6,12,Thursday,Weekend
0,1,1,36.9,37,6.0032,6,13,Thursday,Weekend
0,1,1,37.72,40,12.998,6,14,Thursday,Weekend
0,1,1,38.54,31,11.0014,6,15,Thursday,Weekend
0,1,1,37.72,33,8.9981,6,16,Thursday,Weekend
0,1,1,36.9,37,16.9979,6,17,Thursday,Weekend
0,1,1,36.08,39,19.0012,6,18,Thursday,Weekend
0,1,2,34.44,39,22.0028,6,19,Thursday,Weekend
0,1,2,32.8,43,12.998,6,20,Thursday,Weekend
0,1,3,31.16,52,0.0,6,21,Thursday,Weekend
0,1,2,30.34,58,11.0014,6,22,Thursday,Weekend
0,1,2,30.34,57,11.0014,6,23,Thursday,Weekend
0,1,3,28.7,65,15.0013,6,0,Friday,Weekend
0,1,3,28.7,65,15.0013,6,1,Friday,Weekend
0,1,1,27.88,69,11.0014,6,2,Friday,Weekend
0,1,1,27.88,69,11.0014,6,3,Friday,Weekend
0,1,1,27.06,78,11.0014,6,4,Friday,Weekend
0,1,1,27.06,78,11.0014,6,5,Friday,Weekend
0,1,1,27.06,78,6.0032,6,6,Friday,Weekend
0,1,1,29.52,66,7.0015,6,7,Friday,Weekend
0,1,1,30.34,58,8.9981,6,8,Friday,Weekend
0,1,1,31.16,55,0.0,6,9,Friday,Weekend
0,1,1,31.98,52,0.0,6,10,Friday,Weekend
0,1,1,33.62,46,0.0,6,11,Friday,Weekend
0,1,1,34.44,44,8.9981,6,12,Friday,Weekend
0,1,1,34.44,44,7.0015,6,13,Friday,Weekend
0,1,1,35.26,39,0.0,6,14,Friday,Weekend
0,1,1,34.44,44,7.0015,6,15,Friday,Weekend
0,1,1,33.62,56,19.9995,6,16,Friday,Weekend
0,1,1,33.62,52,15.0013,6,17,Friday,Weekend
0,1,1,32.8,59,15.0013,6,18,Friday,Weekend
0,1,1,31.98,59,12.998,6,19,Friday,Weekend
0,1,1,31.16,62,7.0015,6,20,Friday,Weekend
0,1,1,31.16,66,8.9981,6,21,Friday,Weekend
0,1,1,29.52,74,16.9979,6,22,Friday,Weekend
0,1,1,29.52,74,11.0014,6,23,Friday,Weekend
0,0,1,28.7,79,8.9981,6,0,Saturday,Weekend
0,0,1,28.7,79,6.0032,6,1,Saturday,Weekend
0,0,1,28.7,79,7.0015,6,2,Saturday,Weekend
0,0,1,27.88,83,6.0032,6,3,Saturday,Weekend
0,0,1,27.88,79,6.0032,6,4,Saturday,Weekend
0,0,1,27.88,74,8.9981,6,5,Saturday,Weekend
0,0,1,28.7,61,8.9981,6,6,Saturday,Weekend
0,0,1,29.52,58,12.998,6,7,Saturday,Weekend
0,0,1,30.34,58,12.998,6,8,Saturday,Weekend
0,0,1,30.34,62,8.9981,6,9,Saturday,Weekend
0,0,1,30.34,58,11.0014,6,10,Saturday,Weekend
0,0,1,31.16,62,8.9981,6,11,Saturday,Weekend
0,0,1,32.8,55,15.0013,6,12,Saturday,Weekend
0,0,1,32.8,55,12.998,6,13,Saturday,Weekend
0,0,1,33.62,49,7.0015,6,14,Saturday,Weekend
0,0,1,33.62,49,7.0015,6,15,Saturday,Weekend
0,0,2,32.8,46,12.998,6,16,Saturday,Weekend
0,0,2,30.34,58,11.0014,6,17,Saturday,Weekend
0,0,2,29.52,62,8.9981,6,18,Saturday,Weekend
0,0,1,28.7,65,12.998,6,19,Saturday,Weekend
0,0,1,27.88,74,16.9979,6,20,Saturday,Weekend
0,0,1,27.06,74,15.0013,6,21,Saturday,Weekend
0,0,1,27.06,78,15.0013,6,22,Saturday,Weekend
0,0,1,27.06,74,7.0015,6,23,Saturday,Weekend
0,0,1,27.06,78,15.0013,6,0,Sunday,Weekend
0,0,1,26.24,83,7.0015,6,1,Sunday,Weekend
0,0,1,26.24,89,16.9979,6,2,Sunday,Weekend
0,0,1,26.24,89,19.0012,6,3,Sunday,Weekend
0,0,1,25.42,88,11.0014,6,4,Sunday,Weekend
0,0,1,25.42,88,15.0013,6,5,Sunday,Weekend
0,0,1,25.42,88,7.0015,6,6,Sunday,Weekend
0,0,1,26.24,78,7.0015,6,7,Sunday,Weekend
0,0,1,28.7,74,0.0,6,8,Sunday,Weekend
0,0,1,29.52,66,0.0,6,9,Sunday,Weekend
0,0,1,31.16,58,6.0032,6,10,Sunday,Weekend
0,0,1,31.98,55,7.0015,6,11,Sunday,Weekend
0,0,1,33.62,46,0.0,6,12,Sunday,Weekend
0,0,1,31.98,59,19.0012,6,13,Sunday,Weekend
0,0,1,33.62,56,16.9979,6,14,Sunday,Weekend
0,0,1,32.8,59,19.9995,6,15,Sunday,Weekend
0,0,3,27.88,83,19.0012,6,16,Sunday,Weekend
0,0,3,27.88,83,19.0012,6,17,Sunday,Weekend
0,0,1,28.7,74,11.0014,6,18,Sunday,Weekend
0,0,1,28.7,74,7.0015,6,19,Sunday,Weekend
0,0,1,27.06,83,11.0014,6,20,Sunday,Weekend
0,0,1,27.06,83,7.0015,6,21,Sunday,Weekend
0,0,1,26.24,83,8.9981,6,22,Sunday,Weekend
0,0,1,26.24,78,12.998,6,23,Sunday,Weekend
0,1,1,26.24,78,8.9981,6,0,Monday,Weekend
0,1,1,26.24,73,15.0013,6,1,Monday,Weekend
0,1,1,25.42,73,19.0012,6,2,Monday,Weekend
0,1,1,24.6,60,32.9975,6,3,Monday,Weekend
0,1,1,22.96,64,19.9995,6,4,Monday,Weekend
0,1,1,22.14,64,26.0027,6,5,Monday,Weekend
0,1,1,22.14,64,27.9993,6,6,Monday,Weekend
0,1,1,22.96,56,23.9994,6,7,Monday,Weekend
0,1,1,23.78,49,30.0026,6,8,Monday,Weekend
0,1,1,25.42,46,23.9994,6,9,Monday,Weekend
0,1,1,26.24,41,22.0028,6,10,Monday,Weekend
0,1,1,27.06,41,19.9995,6,11,Monday,Weekend
0,1,1,27.06,41,19.0012,6,12,Monday,Weekend
0,1,1,28.7,37,0.0,6,13,Monday,Weekend
0,1,1,28.7,34,16.9979,6,14,Monday,Weekend
0,1,1,28.7,37,30.0026,6,15,Monday,Weekend
0,1,1,28.7,37,27.9993,6,16,Monday,Weekend
0,1,1,28.7,39,22.0028,6,17,Monday,Weekend
0,1,1,28.7,37,23.9994,6,18,Monday,Weekend
0,1,1,27.06,39,19.0012,6,19,Monday,Weekend
0,1,1,26.24,44,16.9979,6,20,Monday,Weekend
0,1,1,26.24,41,16.9979,6,21,Monday,Weekend
0,1,1,25.42,46,15.0013,6,22,Monday,Weekend
0,1,1,25.42,46,12.998,6,23,Monday,Weekend
0,1,1,24.6,49,12.998,6,0,Tuesday,Weekend
0,1,1,24.6,49,16.9979,6,1,Tuesday,Weekend
0,1,1,24.6,49,19.0012,6,2,Tuesday,Weekend
0,1,1,23.78,53,22.0028,6,3,Tuesday,Weekend
0,1,1,22.14,60,16.9979,6,4,Tuesday,Weekend
0,1,1,22.14,56,22.0028,6,5,Tuesday,Weekend
0,1,1,22.14,56,19.9995,6,6,Tuesday,Weekend
0,1,1,22.96,52,27.9993,6,7,Tuesday,Weekend
0,1,1,23.78,49,26.0027,6,8,Tuesday,Weekend
0,1,1,25.42,46,12.998,6,9,Tuesday,Weekend
0,1,1,25.42,46,15.0013,6,10,Tuesday,Weekend
0,1,1,26.24,41,19.0012,6,11,Tuesday,Weekend
0,1,1,26.24,41,23.9994,6,12,Tuesday,Weekend
0,1,1,26.24,44,15.0013,6,13,Tuesday,Weekend
0,1,2,26.24,47,12.998,6,14,Tuesday,Weekend
0,1,1,26.24,47,11.0014,6,15,Tuesday,Weekend
0,1,1,27.88,41,12.998,6,16,Tuesday,Weekend
0,1,3,26.24,50,19.0012,6,17,Tuesday,Weekend
0,1,1,25.42,51,22.0028,6,18,Tuesday,Weekend
0,1,1,26.24,50,23.9994,6,19,Tuesday,Weekend
0,1,1,24.6,56,11.0014,6,20,Tuesday,Weekend
0,1,1,24.6,56,19.9995,6,21,Tuesday,Weekend
0,1,1,23.78,60,15.0013,6,22,Tuesday,Weekend
0,1,1,22.96,68,15.0013,6,23,Tuesday,Weekend
0,1,1,22.96,64,23.9994,6,0,Wednesday,Weekend
0,1,1,22.14,64,19.0012,6,1,Wednesday,Weekend
0,1,1,21.32,63,15.0013,6,2,Wednesday,Weekend
0,1,1,20.5,68,16.9979,6,3,Wednesday,Weekend
0,1,1,20.5,63,19.0012,6,4,Wednesday,Weekend
0,1,1,19.68,67,19.0012,6,5,Wednesday,Weekend
0,1,1,20.5,63,16.9979,6,6,Wednesday,Weekend
0,1,1,22.14,60,8.9981,6,7,Wednesday,Weekend
0,1,1,23.78,53,8.9981,6,8,Wednesday,Weekend
0,1,1,24.6,49,0.0,6,9,Wednesday,Weekend
0,1,1,26.24,47,11.0014,6,10,Wednesday,Weekend
0,1,1,27.88,36,0.0,6,11,Wednesday,Weekend
0,1,1,28.7,34,15.0013,6,12,Wednesday,Weekend
0,1,1,30.34,28,19.0012,6,13,Wednesday,Weekend
0,1,1,30.34,28,0.0,6,14,Wednesday,Weekend
0,1,1,31.16,27,0.0,6,15,Wednesday,Weekend
0,1,1,31.16,27,8.9981,6,16,Wednesday,Weekend
0,1,1,30.34,28,7.0015,6,17,Wednesday,Weekend
0,1,1,29.52,32,8.9981,6,18,Wednesday,Weekend
0,1,1,28.7,37,19.0012,6,19,Wednesday,Weekend
0,1,1,27.06,44,11.0014,6,20,Wednesday,Weekend
0,1,1,26.24,47,15.0013,6,21,Wednesday,Weekend
0,1,1,25.42,50,7.0015,6,22,Wednesday,Weekend
0,1,1,25.42,53,0.0,6,23,Wednesday,Weekend
0,1,1,24.6,56,7.0015,6,0,Thursday,Weekend
0,1,1,23.78,60,0.0,6,1,Thursday,Weekend
0,1,1,24.6,56,6.0032,6,2,Thursday,Weekend
0,1,2,22.96,73,6.0032,6,3,Thursday,Weekend
0,1,2,22.96,68,7.0015,6,4,Thursday,Weekend
0,1,1,24.6,64,12.998,6,5,Thursday,Weekend
0,1,3,23.78,73,11.0014,6,6,Thursday,Weekend
0,1,3,22.96,78,11.0014,6,7,Thursday,Weekend
0,1,2,24.6,69,8.9981,6,8,Thursday,Weekend
0,1,2,25.42,65,12.998,6,9,Thursday,Weekend
0,1,2,27.06,61,16.9979,6,10,Thursday,Weekend
0,1,2,27.88,61,19.9995,6,11,Thursday,Weekend
0,1,1,29.52,54,26.0027,6,12,Thursday,Weekend
0,1,2,29.52,54,16.9979,6,13,Thursday,Weekend
0,1,2,29.52,54,22.0028,6,14,Thursday,Weekend
0,1,2,28.7,61,19.9995,6,15,Thursday,Weekend
0,1,3,27.06,69,12.998,6,16,Thursday,Weekend
0,1,2,26.24,78,7.0015,6,17,Thursday,Weekend
0,1,1,26.24,83,15.0013,6,18,Thursday,Weekend
0,1,1,25.42,83,19.0012,6,19,Thursday,Weekend
0,1,1,25.42,83,22.0028,6,20,Thursday,Weekend
0,1,3,25.42,83,16.9979,6,21,Thursday,Weekend
0,1,3,25.42,83,16.9979,6,22,Thursday,Weekend
0,1,3,24.6,83,16.9979,6,23,Thursday,Weekend
0,1,1,22.96,88,6.0032,6,0,Friday,Weekend
0,1,1,22.96,94,8.9981,6,1,Friday,Weekend
0,1,1,22.96,94,7.0015,6,2,Friday,Weekend
0,1,1,22.96,94,7.0015,6,3,Friday,Weekend
0,1,1,22.14,94,8.9981,6,4,Friday,Weekend
0,1,1,22.14,100,0.0,6,5,Friday,Weekend
0,1,1,22.96,94,0.0,6,6,Friday,Weekend
0,1,1,24.6,83,0.0,6,7,Friday,Weekend
0,1,2,24.6,83,0.0,6,8,Friday,Weekend
0,1,1,28.7,58,12.998,6,9,Friday,Weekend
0,1,1,28.7,58,12.998,6,10,Friday,Weekend
0,1,1,27.88,69,16.9979,6,11,Friday,Weekend
0,1,1,28.7,65,16.9979,6,12,Friday,Weekend
0,1,1,30.34,62,19.0012,6,13,Friday,Weekend
0,1,1,31.16,52,12.998,6,14,Friday,Weekend
0,1,1,31.98,43,15.0013,6,15,Friday,Weekend
0,1,1,31.16,45,11.0014,6,16,Friday,Weekend
0,1,3,31.16,40,12.998,6,17,Friday,Weekend
0,1,3,31.16,40,12.998,6,18,Friday,Weekend
0,1,3,26.24,83,16.9979,6,19,Friday,Weekend
0,1,1,26.24,78,7.0015,6,20,Friday,Weekend
0,1,1,26.24,78,6.0032,6,21,Friday,Weekend
0,1,1,25.42,88,8.9981,6,22,Friday,Weekend
0,1,1,25.42,83,8.9981,6,23,Friday,Weekend
0,0,1,25.42,88,8.9981,6,0,Saturday,Weekend
0,0,1,25.42,83,7.0015,6,1,Saturday,Weekend
0,0,1,24.6,88,0.0,6,2,Saturday,Weekend
0,0,1,24.6,88,6.0032,6,3,Saturday,Weekend
0,0,1,24.6,88,6.0032,6,4,Saturday,Weekend
0,0,1,25.42,83,0.0,6,5,Saturday,Weekend
0,0,1,25.42,83,7.0015,6,6,Saturday,Weekend
0,0,1,26.24,78,8.9981,6,7,Saturday,Weekend
0,0,1,27.06,78,6.0032,6,8,Saturday,Weekend
0,0,1,28.7,61,15.0013,6,9,Saturday,Weekend
0,0,1,29.52,62,12.998,6,10,Saturday,Weekend
0,0,1,29.52,62,8.9981,6,11,Saturday,Weekend
0,0,1,30.34,66,6.0032,6,12,Saturday,Weekend
0,0,1,31.16,55,0.0,6,13,Saturday,Weekend
0,0,2,32.8,46,19.0012,6,14,Saturday,Weekend
0,0,2,33.62,46,8.9981,6,15,Saturday,Weekend
0,0,2,31.16,52,15.0013,6,16,Saturday,Weekend
0,0,2,31.16,48,11.0014,6,17,Saturday,Weekend
0,0,2,30.34,55,12.998,6,18,Saturday,Weekend
0,0,2,30.34,51,7.0015,6,19,Saturday,Weekend
0,0,2,29.52,58,8.9981,6,20,Saturday,Weekend
0,0,2,29.52,66,7.0015,6,21,Saturday,Weekend
0,0,2,29.52,62,8.9981,6,22,Saturday,Weekend
0,0,2,29.52,62,0.0,6,23,Saturday,Weekend
0,0,1,28.7,65,0.0,6,0,Sunday,Weekend
0,0,2,28.7,65,6.0032,6,1,Sunday,Weekend
0,0,1,27.88,74,6.0032,6,2,Sunday,Weekend
0,0,2,27.06,78,8.9981,6,3,Sunday,Weekend
0,0,2,27.06,74,8.9981,6,4,Sunday,Weekend
0,0,2,27.06,78,0.0,6,5,Sunday,Weekend
0,0,2,27.06,78,11.0014,6,6,Sunday,Weekend
0,0,2,27.06,78,11.0014,6,7,Sunday,Weekend
0,0,3,27.88,74,7.0015,6,8,Sunday,Weekend
0,0,2,27.88,74,7.0015,6,9,Sunday,Weekend
0,0,2,28.7,61,7.0015,6,10,Sunday,Weekend
0,0,2,29.52,58,6.0032,6,11,Sunday,Weekend
0,0,2,30.34,55,6.0032,6,12,Sunday,Weekend
0,0,2,30.34,51,0.0,6,13,Sunday,Weekend
0,0,3,30.34,58,7.0015,6,14,Sunday,Weekend
0,0,2,30.34,55,7.0015,6,15,Sunday,Weekend
0,0,2,31.16,48,0.0,6,16,Sunday,Weekend
0,0,1,30.34,51,0.0,6,17,Sunday,Weekend
0,0,2,30.34,58,6.0032,6,18,Sunday,Weekend
0,0,1,29.52,62,8.9981,6,19,Sunday,Weekend
0,0,1,28.7,70,12.998,6,20,Sunday,Weekend
0,0,1,27.88,79,8.9981,6,21,Sunday,Weekend
0,0,1,27.06,78,15.0013,6,22,Sunday,Weekend
0,0,1,27.06,78,12.998,6,23,Sunday,Weekend
0,1,1,27.06,50,0.0,7,0,Friday,Weekend
0,1,1,27.06,50,0.0,7,1,Friday,Weekend
0,1,1,25.42,69,0.0,7,2,Friday,Weekend
0,1,1,26.24,53,0.0,7,3,Friday,Weekend
0,1,1,25.42,57,0.0,7,4,Friday,Weekend
0,1,1,24.6,64,8.9981,7,5,Friday,Weekend
0,1,1,25.42,61,8.9981,7,6,Friday,Weekend
0,1,1,27.06,54,7.0015,7,7,Friday,Weekend
0,1,1,28.7,42,11.0014,7,8,Friday,Weekend
0,1,1,30.34,35,11.0014,7,9,Friday,Weekend
0,1,1,31.16,33,11.0014,7,10,Friday,Weekend
0,1,1,32.8,26,0.0,7,11,Friday,Weekend
0,1,1,32.8,26,0.0,7,12,Friday,Weekend
0,1,1,32.8,24,0.0,7,13,Friday,Weekend
0,1,1,33.62,23,12.998,7,14,Friday,Weekend
0,1,1,33.62,21,16.9979,7,15,Friday,Weekend
0,1,1,33.62,17,0.0,7,16,Friday,Weekend
0,1,1,33.62,21,12.998,7,17,Friday,Weekend
0,1,1,32.8,24,16.9979,7,18,Friday,Weekend
0,1,1,31.98,25,12.998,7,19,Friday,Weekend
0,1,1,29.52,42,15.0013,7,20,Friday,Weekend
0,1,1,28.7,45,12.998,7,21,Friday,Weekend
0,1,1,28.7,42,0.0,7,22,Friday,Weekend
0,1,1,27.88,47,6.0032,7,23,Friday,Weekend
0,0,1,27.88,47,6.0032,7,0,Saturday,Weekend
0,0,1,27.06,54,0.0,7,1,Saturday,Weekend
0,0,1,26.24,53,0.0,7,2,Saturday,Weekend
0,0,1,26.24,53,0.0,7,3,Saturday,Weekend
0,0,1,25.42,61,0.0,7,4,Saturday,Weekend
0,0,1,23.78,73,7.0015,7,5,Saturday,Weekend
0,0,1,25.42,69,7.0015,7,6,Saturday,Weekend
0,0,1,26.24,65,0.0,7,7,Saturday,Weekend
0,0,1,27.88,57,0.0,7,8,Saturday,Weekend
0,0,1,30.34,51,6.0032,7,9,Saturday,Weekend
0,0,1,32.8,36,0.0,7,10,Saturday,Weekend
0,0,1,32.8,36,6.0032,7,11,Saturday,Weekend
0,0,1,33.62,30,8.9981,7,12,Saturday,Weekend
0,0,1,33.62,30,7.0015,7,13,Saturday,Weekend
0,0,1,34.44,20,0.0,7,14,Saturday,Weekend
0,0,1,35.26,19,11.0014,7,15,Saturday,Weekend
0,0,1,36.08,22,15.0013,7,16,Saturday,Weekend
0,0,1,34.44,30,15.0013,7,17,Saturday,Weekend
0,0,1,33.62,30,19.0012,7,18,Saturday,Weekend
0,0,1,32.8,33,15.0013,7,19,Saturday,Weekend
0,0,1,31.16,45,19.0012,7,20,Saturday,Weekend
